Customer Name,Vessel name,Required del. date,Del Conf Date,Pricing Date,Plant,Port name,Product Name,Net weight,Net amount
Eagle Shipping International (USA),JAEGER,25/01/2022,31/01/2022,28/01/2022,AK00,NEW ORLEANS (Louisia,DISOLA W 15W40           205L   MAR C,181,701
MASTER & OWNERS OF NORD PACIFIC,NORD PACIFIC,27/01/2022,31/01/2022,27/01/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 40            BULK   MAR   US,18399,35224
MASTER & OWNERS OF NORD PACIFIC,NORD PACIFIC,27/01/2022,31/01/2022,27/01/2022,AK00,NEW ORLEANS (Louisia,AURELIA TI 4030          BULK   MAR   US,2730,5432
MASTER & OWNERS OF NORD PACIFIC,NORD PACIFIC,27/01/2022,31/01/2022,27/01/2022,AK00,NEW ORLEANS (Louisia,BIOMULTIS EP 2           18K    TOT C,108,1769
MASTER & OWNERS OF NORD PACIFIC,NORD PACIFIC,27/01/2022,31/01/2022,27/01/2022,AK00,NEW ORLEANS (Louisia,ATLANTA MARINE D 3005    BULK   MAR   US,3559,6438
MASTER & OWNERS OF NORD PACIFIC,NORD PACIFIC,27/01/2022,31/01/2022,27/01/2022,AK00,NEW ORLEANS (Louisia,VISGA 15                 205L   MAR   US,175,869
MASTER & OWNERS OF NORD PACIFIC,NORD PACIFIC,27/01/2022,31/01/2022,27/01/2022,AK00,NEW ORLEANS (Louisia,EPONA Z 150              205L   MAR C,182,863
LIBERTY MARITIME CORPORATION,LIBERTY PASSION,10/2/2022,24/03/2022,13/02/2022,AK10,BRUNSWICK (Georgia),ATLANTA MARINE D 3005    BULK   MAR   US,3559,8275
LIBERTY MARITIME CORPORATION,LIBERTY PASSION,10/2/2022,24/03/2022,13/02/2022,AK10,BRUNSWICK (Georgia),TALUSIA UNIVERSAL        BULK   MAR   US,7442,22598
LIBERTY MARITIME CORPORATION,LIBERTY PASSION,10/2/2022,24/03/2022,13/02/2022,AK10,BRUNSWICK (Georgia),AURELIA TI 4020          BULK   MAR   US,1800,5160
LIBERTY MARITIME CORPORATION,LIBERTY PASSION,10/2/2022,24/03/2022,13/02/2022,AK10,BRUNSWICK (Georgia),TALUSIA UNIVERSAL 100    BULK   MAR   US,2825,9747
K LINE LNG SHIPPING (UK) LTD,KINISIS,20/02/2022,14/02/2022,11/2/2022,AJ80,FREEPORT (Texas),TALUSIA UNIVERSAL 100    208L   MAR   US,11819,29603
K LINE LNG SHIPPING (UK) LTD,KINISIS,20/02/2022,14/02/2022,11/2/2022,AJ80,FREEPORT (Texas),ATLANTA MARINE D 3005    208L   MAR   US,3690,8476
K LINE LNG SHIPPING (UK) LTD,KINISIS,20/02/2022,14/02/2022,11/2/2022,AJ80,FREEPORT (Texas),DISOLA M 4015            208L   MAR   US,3744,8432
TOTE Services,RESOLVE,8/3/2022,10/3/2022,9/3/2022,AJ80,GALVESTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,8897,15700
TOTE Services,RESOLVE,8/3/2022,10/3/2022,9/3/2022,AJ80,GALVESTON (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,13953,26550
K LINE LNG SHIPPING (UK) LTD,KINISIS,25/01/2022,28/01/2022,27/01/2022,AJ80,FREEPORT (Texas),TALUSIA UNIVERSAL 100    208L   MAR   US,3940,9868
ENEOS CORPORATION,LADY ROSEBAY,24/01/2022,8/2/2022,26/01/2022,AZ70,LOS ANGELES (Califor,TALUSIA LS 40            BULK   MAR   US,18399,41200
ENEOS CORPORATION,LADY ROSEBAY,24/01/2022,8/2/2022,26/01/2022,AZ70,LOS ANGELES (Califor,VISGA 68                 205L   MAR   US,360,2206
ENEOS CORPORATION,LADY ROSEBAY,24/01/2022,8/2/2022,26/01/2022,AZ70,LOS ANGELES (Califor,MULTIS EP 2              18K    TOT C,54,599
ENEOS CORPORATION,LADY ROSEBAY,24/01/2022,8/2/2022,26/01/2022,AZ70,LOS ANGELES (Califor,BARELF CH 100            20L    MAR C,57,1396
ENEOS CORPORATION,LADY ROSEBAY,24/01/2022,8/2/2022,26/01/2022,AZ70,LOS ANGELES (Califor,EPONA Z 150              20L    MAR C,53,354
ENEOS CORPORATION,LADY ROSEBAY,24/01/2022,8/2/2022,26/01/2022,AZ70,LOS ANGELES (Califor,AURELIA TI 4030          208L   MAR   US,1887,5013
ENEOS CORPORATION,APL CALIFORNIA,23/02/2022,10/5/2022,26/02/2022,AB90,NEWARK - ELIZABETH (,TALUSIA HR 70            BULK   MAR   US,46915,90851
ENEOS CORPORATION,APL CALIFORNIA,23/02/2022,10/5/2022,26/02/2022,AB90,NEWARK - ELIZABETH (,AURELIA TI 4030          BULK   MAR   US,8801,17603
"KG MS ""SANTA LAETITIA"" Offen",CMA CGM ORFEO,15/02/2022,21/03/2022,1/3/2022,AB90,NEWARK - ELIZABETH (,TALUSIA LS 40            BULK   MAR   US,24155,48022
"KG MS ""SANTA LAETITIA"" Offen",CMA CGM ORFEO,15/02/2022,21/03/2022,1/3/2022,AB90,NEWARK - ELIZABETH (,AURELIA TI 4030          BULK   MAR   US,4564,9214
Euronav Ship Management Hellas Ltd,CAP CHARLES,24/01/2022,27/01/2022,26/01/2022,AJ80,PORT ARTHUR (Texas),VISGA 32                 205L   MAR   US,1600,7355
STI YORKVILLESHIPPING CO LTD,STI YORKVILLE,24/01/2022,1/2/2022,31/01/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,11770,26596
STI YORKVILLESHIPPING CO LTD,STI YORKVILLE,24/01/2022,1/2/2022,31/01/2022,AJ80,HOUSTON (Texas),BARELF SM 46             20L    MAR C,50,1400
TOTE Services,HONOR,28/01/2022,31/01/2022,29/01/2022,AJ80,GALVESTON (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,9302,17700
TOTE Services,HONOR,28/01/2022,31/01/2022,29/01/2022,AJ80,GALVESTON (Texas),PRESLIA 68               20L    TOT C,35,215
TOTE Services,HONOR,28/01/2022,31/01/2022,29/01/2022,AJ80,GALVESTON (Texas),VISGA 68                 205L   MAR   US,180,1081
MASTER AND OWNERS OF WESTERN,WESTERN DURBAN,26/02/2022,7/3/2022,2/3/2022,AK10,PORT CANAVERAL (Flor,AURELIA TI 4020          208L   MAR   US,3744,9526
ATLANTIC BULK AS,REGO,31/01/2022,31/01/2022,29/01/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 40            BULK   MAR   US,5520,13370
International Seaways Inc.,ATLANTIC MIRAGE,2/2/2022,7/2/2022,6/2/2022,AJ80,HOUSTON (Texas),TALUSIA LS 40            BULK   MAR   US,6440,11777
International Seaways Inc.,ATLANTIC MIRAGE,2/2/2022,7/2/2022,6/2/2022,AJ80,HOUSTON (Texas),AURELIA TI 3030          BULK   MAR   US,3640,6564
International Seaways Inc.,ATLANTIC MIRAGE,2/2/2022,7/2/2022,6/2/2022,AJ80,HOUSTON (Texas),ATLANTA MARINE D 3005    BULK   MAR   US,4448,7490
International Seaways Inc.,ATLANTIC MIRAGE,2/2/2022,7/2/2022,6/2/2022,AJ80,HOUSTON (Texas),VISGA 46                 205L   MAR   US,2685,17039
International Seaways Inc.,ATLANTIC MIRAGE,2/2/2022,7/2/2022,6/2/2022,AJ80,HOUSTON (Texas),CERAN XM 220             18K    TOT C,72,1151
International Seaways Inc.,ATLANTIC MIRAGE,2/2/2022,7/2/2022,6/2/2022,AJ80,HOUSTON (Texas),EPONA Z 150              20L    MAR C,36,244
International Seaways Inc.,ATLANTIC MIRAGE,2/2/2022,7/2/2022,6/2/2022,AJ80,HOUSTON (Texas),DACNIS 100               20L    TOT C,53,351
CONTAINERSHIPS - CMA CGM GMBH FOR,ANL WARRNAMBOOL,31/01/2022,3/3/2022,12/2/2022,AZ70,LONG BEACH (Californ,TALUSIA LS 40            BULK   MAR   US,16559,30685
CONTAINERSHIPS - CMA CGM GMBH FOR,ANL WARRNAMBOOL,31/01/2022,3/3/2022,12/2/2022,AZ70,LONG BEACH (Californ,ATLANTA MARINE D 3005    BULK   MAR   US,17794,29974
CONTAINERSHIPS - CMA CGM GMBH FOR,ANL WARRNAMBOOL,31/01/2022,3/3/2022,12/2/2022,AZ70,LONG BEACH (Californ,AURELIA TI 4030          BULK   MAR   US,4550,8836
Independencia Shipping Lines SA,INDIGO I,28/01/2022,8/2/2022,1/2/2022,AB90,BALTIMORE (Maryland),DISOLA M 3015            208L   MAR   US,373,1400
GOLD HYACINTH DEVELOPMENT PTE,HAI JIN,26/01/2022,27/01/2022,26/01/2022,AK00,NEW ORLEANS (Louisia,DACNIS 100               208L   TOT C,183,1471
GOLD HYACINTH DEVELOPMENT PTE,HAI JIN,26/01/2022,27/01/2022,26/01/2022,AK00,NEW ORLEANS (Louisia,VISGA 68                 205L   MAR   US,360,2873
ENEOS CORPORATION,BALSA 94,31/01/2022,21/02/2022,4/2/2022,AB90,BALTIMORE (Maryland),TALUSIA LS 40            BULK   MAR   US,3678,10376
EMARAT MARITIME LLC,DUBAI CHARM,28/01/2022,8/2/2022,1/2/2022,AB90,NEW YORK (New York),ATLANTA MARINE D 3005    BULK   MAR   US,10773,18648
EMARAT MARITIME LLC,DUBAI CHARM,28/01/2022,8/2/2022,1/2/2022,AB90,NEW YORK (New York),TALUSIA UNIVERSAL        BULK   MAR   US,11096,20755
EMARAT MARITIME LLC,DUBAI CHARM,28/01/2022,8/2/2022,1/2/2022,AB90,NEW YORK (New York),EPONA Z 150              205L   MAR C,182,1009
MOL Techno-Trade Ltd.,ETHANE EMERALD,5/2/2022,7/2/2022,6/2/2022,AJ80,HOUSTON (Texas),TALUSIA HR 70            BULK   MAR   US,16917,34810
ORION MARITIME SERVICES,AGIOS NIKOLAS (9291779),3/2/2022,28/01/2022,27/01/2022,AK00,NEW ORLEANS (Louisia,TALUSIA LS 25            208L   MAR   US,1408,4150
ORION MARITIME SERVICES,AGIOS NIKOLAS (9291779),3/2/2022,28/01/2022,27/01/2022,AK00,NEW ORLEANS (Louisia,VISGA 46                 205L   MAR   US,537,2531
International Seaways Inc.,ALPINE MELINA,30/01/2022,2/2/2022,1/2/2022,AJ80,BEAUMONT (Texas),CERAN XM 220             18K    TOT C,36,573
International Seaways Inc.,ALPINE MELINA,30/01/2022,2/2/2022,1/2/2022,AJ80,BEAUMONT (Texas),DACNIS 100               20L    TOT C,18,116
International Seaways Inc.,ALPINE MELINA,30/01/2022,2/2/2022,1/2/2022,AJ80,BEAUMONT (Texas),EPONA Z 150              205L   MAR C,182,1192
International Seaways Inc.,ALPINE MELINA,30/01/2022,2/2/2022,1/2/2022,AJ80,BEAUMONT (Texas),PLANETELF ACD 68         20L    TOT C,58,2116
International Seaways Inc.,ALPINE MELINA,30/01/2022,2/2/2022,1/2/2022,AJ80,BEAUMONT (Texas),AURELIA TI 3030          208L   MAR   US,4717,10484
EAGLESTAR SHIPMANAGEMENT GAS (S),SERI EMEI,30/01/2022,8/2/2022,31/01/2022,AJ80,PORT ARTHUR (Texas),BIOADHESIVE PLUS         18K    TOT C,198,4959
STI REGINA SHIPPING CO LTD,STI REGINA,28/01/2022,7/2/2022,4/2/2022,AJ80,HOUSTON (Texas),EPONA Z 320              20L    MAR C,18,107
STI REGINA SHIPPING CO LTD,STI REGINA,28/01/2022,7/2/2022,4/2/2022,AJ80,HOUSTON (Texas),BARELF SM 46             20L    MAR C,84,2315
STI REGINA SHIPPING CO LTD,STI REGINA,28/01/2022,7/2/2022,4/2/2022,AJ80,HOUSTON (Texas),BARELF CH 100            20L    MAR C,96,3012
STI REGINA SHIPPING CO LTD,STI REGINA,28/01/2022,7/2/2022,4/2/2022,AJ80,HOUSTON (Texas),AURELIA TI 3030          208L   MAR   US,1887,4282
Maersk Supply Service A/S,Maersk Trader,22/02/2022,28/02/2022,22/02/2022,AK20,Other Port - CA,DISOLA M 4015            BULK   MAR   US,8998,38284
Master & Owner GSL Tianjin,MSC TIANJIN,8/2/2022,3/3/2022,14/02/2022,AB90,NORFOLK (Virginia),ATLANTA MARINE D 3005    BULK   MAR   US,7524,17908
Master & Owner GSL Tianjin,MSC TIANJIN,8/2/2022,3/3/2022,14/02/2022,AB90,NORFOLK (Virginia),TALUSIA LS 40            BULK   MAR   US,27599,71429
Master & Owner GSL Tianjin,MSC TIANJIN,8/2/2022,3/3/2022,14/02/2022,AB90,NORFOLK (Virginia),VISGA 46                 205L   MAR   US,179,895
Master & Owner GSL Tianjin,MSC TIANJIN,8/2/2022,3/3/2022,14/02/2022,AB90,NORFOLK (Virginia),CERAN AD PLUS            18K    TOT C,36,474
Master & Owner GSL Tianjin,MSC TIANJIN,8/2/2022,3/3/2022,14/02/2022,AB90,NORFOLK (Virginia),CERAN XM 220             18K    TOT C,18,242
Master & Owner GSL Tianjin,MSC TIANJIN,8/2/2022,3/3/2022,14/02/2022,AB90,NORFOLK (Virginia),BIOADHESIVE PLUS         18K    TOT C,36,586
KEY OHANA MARITIME CO,KEY OHANA,12/2/2022,16/02/2022,13/02/2022,AK20,VANCOUVER,TALUSIA UNIVERSAL        BULK   MAR   US,9447,28426
KEY OHANA MARITIME CO,KEY OHANA,12/2/2022,16/02/2022,13/02/2022,AK20,VANCOUVER,AURELIA TI 4030          208L   MAR   US,1887,6478
FLEET MANAGEMENT LIMITED,LENA,8/2/2022,9/2/2022,8/2/2022,AK00,NEW ORLEANS (Louisia,ATLANTA MARINE D 3005    BULK   MAR   US,5338,12240
FLEET MANAGEMENT LIMITED,LENA,8/2/2022,9/2/2022,8/2/2022,AK00,NEW ORLEANS (Louisia,TALUSIA UNIVERSAL        BULK   MAR   US,13953,33000
FLEET MANAGEMENT LIMITED,LENA,8/2/2022,9/2/2022,8/2/2022,AK00,NEW ORLEANS (Louisia,AURELIA TI 4030          BULK   MAR   US,3640,8760
DRAX SHIPPING CO. C/O,WONDER BELLATRIX,2/2/2022,7/2/2022,5/2/2022,AJ80,PORT ARTHUR (Texas),DISOLA M 4015            208L   MAR   US,1872,4270
DRAX SHIPPING CO. C/O,WONDER BELLATRIX,2/2/2022,7/2/2022,5/2/2022,AJ80,PORT ARTHUR (Texas),VISGA 46                 205L   MAR   US,358,2445
THE GREAT EASTERN SHIPPING CO LTD,JAG LEELA,12/2/2022,15/02/2022,11/2/2022,AZ70,LOS ANGELES (Califor,VISGA 32                 205L   MAR   US,533,2556
THE GREAT EASTERN SHIPPING CO LTD,JAG LEELA,12/2/2022,15/02/2022,11/2/2022,AZ70,LOS ANGELES (Califor,BARELF CH 100            20L    MAR C,96,2650
THE GREAT EASTERN SHIPPING CO LTD,JAG LEELA,12/2/2022,15/02/2022,11/2/2022,AZ70,LOS ANGELES (Califor,EPONA SA 220             20L    MAR C,34,853
THE GREAT EASTERN SHIPPING CO LTD,JAG LEELA,12/2/2022,15/02/2022,11/2/2022,AZ70,LOS ANGELES (Califor,DISOLA W 15W40           20L    MAR C,35,201
THE GREAT EASTERN SHIPPING CO LTD,JAG LEELA,12/2/2022,15/02/2022,11/2/2022,AZ70,LOS ANGELES (Califor,DISOLA M 4015            208L   MAR   US,2808,6864
THE GREAT EASTERN SHIPPING CO LTD,JAG LEELA,12/2/2022,15/02/2022,11/2/2022,AZ70,LOS ANGELES (Califor,TALUSIA HR 70            208L   MAR   US,2339,5630
THE GREAT EASTERN SHIPPING CO LTD,JAG LEELA,12/2/2022,15/02/2022,11/2/2022,AZ70,LOS ANGELES (Califor,TALUSIA LS 40            208L   MAR   US,3052,7621
FLEET MANAGEMENT LIMITED,MARJORIE K,7/2/2022,4/3/2022,13/02/2022,AB90,NEW YORK (New York),AURELIA TI 4040          BULK   MAR   US,3689,9000
Euronav Ship Management Hellas Ltd,CAP FELIX,31/01/2022,2/3/2022,31/01/2022,AZ70,LONG BEACH (Californ,BIOMULTIS EP 2           18K    TOT C,90,2155
MLT International NV,SIERRA QUEEN,5/2/2022,11/2/2022,9/2/2022,AJ80,MOBILE (Alabama),AURELIA TI 4030          BULK   MAR   US,6369,16034
MLT International NV,SIERRA QUEEN,5/2/2022,11/2/2022,9/2/2022,AJ80,MOBILE (Alabama),VISGA 32                 205L   MAR   US,1066,4146
MLT International NV,SIERRA QUEEN,5/2/2022,11/2/2022,9/2/2022,AJ80,MOBILE (Alabama),EPONA Z 220              205L   MAR C,182,746
MLT International NV,SIERRA QUEEN,5/2/2022,11/2/2022,9/2/2022,AJ80,MOBILE (Alabama),BARELF SM 68             20L    MAR C,51,1082
MOL Techno-Trade Ltd.,Sunshine Ace,7/2/2022,9/3/2022,7/2/2022,AB90,NEWARK - ELIZABETH (,AURELIA TI 4020          BULK   MAR   US,7407,15841
MOL Techno-Trade Ltd.,Sunshine Ace,7/2/2022,9/3/2022,7/2/2022,AB90,NEWARK - ELIZABETH (,DACNIS 100               20L    TOT C,71,381
MOL Techno-Trade Ltd.,Bravery Ace,13/02/2022,9/3/2022,17/02/2022,AB90,NEWARK - ELIZABETH (,TALUSIA LS 40            BULK   MAR   US,7327,15410
MOL Techno-Trade Ltd.,Bravery Ace,13/02/2022,9/3/2022,17/02/2022,AB90,NEWARK - ELIZABETH (,AURELIA TI 4020          BULK   MAR   US,3639,7783
ENEOS CORPORATION,ENSHU MARU,25/02/2022,24/03/2022,26/02/2022,AJ80,CORPUS CHRISTI (Texa,EPONA Z 100              20L    MAR C,18,144
ENEOS CORPORATION,ENSHU MARU,25/02/2022,24/03/2022,26/02/2022,AJ80,CORPUS CHRISTI (Texa,VISGA 68                 205L   MAR   US,180,1380
ENEOS CORPORATION,ENSHU MARU,25/02/2022,24/03/2022,26/02/2022,AJ80,CORPUS CHRISTI (Texa,MULTIS EP 2              18K    TOT C,18,227
AGNOTITA INVESTMENT CORPORATION,OINOUSSIAN VIRTUE,7/2/2022,18/02/2022,11/2/2022,AK20,VANCOUVER,AURELIA TI 4020          208L   MAR   US,1872,5849
AGNOTITA INVESTMENT CORPORATION,OINOUSSIAN VIRTUE,7/2/2022,18/02/2022,11/2/2022,AK20,VANCOUVER,ATLANTA MARINE D 3005    BULK   MAR   US,13357,34818
AGNOTITA INVESTMENT CORPORATION,OINOUSSIAN VIRTUE,7/2/2022,18/02/2022,11/2/2022,AK20,VANCOUVER,TALUSIA HR 70            BULK   MAR   US,9396,25223
THALASSA MARITIME CORPORATION,KIMOLOS WARRIOR,4/2/2022,10/2/2022,4/2/2022,AB90,MARCUS HOOK (Pennsyl,AURELIA TI 3030          208L   MAR   US,1887,5481
THALASSA MARITIME CORPORATION,KIMOLOS WARRIOR,4/2/2022,10/2/2022,4/2/2022,AB90,MARCUS HOOK (Pennsyl,CARTER EP 680            20L    TOT C,147,649
THALASSA MARITIME CORPORATION,KIMOLOS WARRIOR,4/2/2022,10/2/2022,4/2/2022,AB90,MARCUS HOOK (Pennsyl,EPONA Z 220              20L    MAR C,144,599
THALASSA MARITIME CORPORATION,KIMOLOS WARRIOR,4/2/2022,10/2/2022,4/2/2022,AB90,MARCUS HOOK (Pennsyl,MULTIS EP 2              18K    TOT C,54,552
THALASSA MARITIME CORPORATION,KIMOLOS WARRIOR,4/2/2022,10/2/2022,4/2/2022,AB90,MARCUS HOOK (Pennsyl,EPONA Z 150              205L   MAR C,182,716
THALASSA MARITIME CORPORATION,KIMOLOS WARRIOR,4/2/2022,10/2/2022,4/2/2022,AB90,MARCUS HOOK (Pennsyl,PRESLIA 68               208L   TOT C,1283,4751
THALASSA MARITIME CORPORATION,KIMOLOS WARRIOR,4/2/2022,10/2/2022,4/2/2022,AB90,MARCUS HOOK (Pennsyl,DACNIS 100               208L   TOT C,183,698
Torm A/S,TORM THOR,4/2/2022,7/2/2022,5/2/2022,AJ80,HOUSTON (Texas),BIOADHESIVE PLUS         18K    TOT C,144,2625
Torm A/S,TORM THOR,4/2/2022,7/2/2022,5/2/2022,AJ80,HOUSTON (Texas),BIOMULTIS EP 2           18K    TOT C,72,1260
Torm A/S,TORM THOR,4/2/2022,7/2/2022,5/2/2022,AJ80,HOUSTON (Texas),DACNIS 100               20L    TOT C,35,184
Torm A/S,TORM THOR,4/2/2022,7/2/2022,5/2/2022,AJ80,HOUSTON (Texas),CERAN XM 220             18K    TOT C,36,487
Torm A/S,TORM THOR,4/2/2022,7/2/2022,5/2/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,5650,13963
Wallem Ship Management Ltd.,SONANGOL RANGEL,18/02/2022,3/3/2022,24/02/2022,AJ80,HOUSTON (Texas),AURELIA TI 4020          BULK   MAR   US,4500,10890
Wallem Ship Management Ltd.,SONANGOL RANGEL,18/02/2022,3/3/2022,24/02/2022,AJ80,HOUSTON (Texas),BIOADHESIVE PLUS         18K    TOT C,180,5264
Wallem Ship Management Ltd.,SONANGOL RANGEL,18/02/2022,3/3/2022,24/02/2022,AJ80,HOUSTON (Texas),VISGA 68                 205L   MAR   US,541,4024
Wallem Ship Management Ltd.,SONANGOL RANGEL,18/02/2022,3/3/2022,24/02/2022,AJ80,HOUSTON (Texas),PRESLIA 68               208L   TOT C,367,2665
Wallem Ship Management Ltd.,SONANGOL RANGEL,18/02/2022,3/3/2022,24/02/2022,AJ80,HOUSTON (Texas),PLANETELF ACD 32         20L    TOT C,79,3222
Wallem Ship Management Ltd.,SONANGOL RANGEL,18/02/2022,3/3/2022,24/02/2022,AJ80,HOUSTON (Texas),CARTER EP 680            20L    TOT C,18,158
Wallem Ship Management Ltd.,SONANGOL RANGEL,18/02/2022,3/3/2022,24/02/2022,AJ80,HOUSTON (Texas),EPONA Z 320              205L   MAR C,184,1476
Wallem Ship Management Ltd.,SONANGOL RANGEL,18/02/2022,3/3/2022,24/02/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL        BULK   MAR   US,13953,29077
Wallem Ship Management Ltd.,SONANGOL RANGEL,18/02/2022,3/3/2022,24/02/2022,AJ80,HOUSTON (Texas),EPONA Z 150              205L   MAR C,182,1417
MOL Techno-Trade Ltd.,Pegasus Ace,18/02/2022,10/3/2022,20/02/2022,AZ70,LOS ANGELES (Califor,TALUSIA HR 70            BULK   MAR   US,16917,34110
MOL Techno-Trade Ltd.,Pegasus Ace,18/02/2022,10/3/2022,20/02/2022,AZ70,LOS ANGELES (Califor,ATLANTA MARINE D 3005    BULK   MAR   US,6673,12638
MOL Techno-Trade Ltd.,Pegasus Ace,18/02/2022,10/3/2022,20/02/2022,AZ70,LOS ANGELES (Califor,AURELIA TI 4020          BULK   MAR   US,3780,7791
MOL Techno-Trade Ltd.,Pegasus Ace,18/02/2022,10/3/2022,20/02/2022,AZ70,LOS ANGELES (Califor,DISOLA W 15W40           20L    MAR C,35,211
MOL Techno-Trade Ltd.,Pegasus Ace,18/02/2022,10/3/2022,20/02/2022,AZ70,LOS ANGELES (Califor,DACNIS 100               20L    TOT C,53,281
MOL Techno-Trade Ltd.,Pegasus Ace,18/02/2022,10/3/2022,20/02/2022,AZ70,LOS ANGELES (Califor,VISGA 68                 20L    MAR C,35,186
MOL Techno-Trade Ltd.,Pegasus Ace,18/02/2022,10/3/2022,20/02/2022,AZ70,LOS ANGELES (Califor,PLANETELF ACD 32         20L    TOT C,20,597
MOL Techno-Trade Ltd.,Pegasus Ace,18/02/2022,10/3/2022,20/02/2022,AZ70,LOS ANGELES (Califor,VISGA 22                 205L   MAR   US,177,921
Master & Owners of UNITY STAR,UNITY STAR,7/2/2022,9/2/2022,8/2/2022,AJ80,HOUSTON (Texas),TALUSIA UNIVERSAL 100    BULK   MAR   US,9416,20000
Master & Owners of UNITY STAR,UNITY STAR,7/2/2022,9/2/2022,8/2/2022,AJ80,HOUSTON (Texas),AURELIA TI 4030          BULK   MAR   US,3640,7320
Master & Owners of UNITY STAR,UNITY STAR,7/2/2022,9/2/2022,8/2/2022,AJ80,HOUSTON (Texas),EPONA Z 220              20L    MAR C,72,412
Master & Owners of UNITY STAR,UNITY STAR,7/2/2022,9/2/2022,8/2/2022,AJ80,HOUSTON (Texas),EPONA Z 150              20L    MAR C,36,204
Master & Owners of UNITY STAR,UNITY STAR,7/2/2022,9/2/2022,8/2/2022,AJ80,HOUSTON (Texas),CERAN AD PLUS            18K    TOT C,54,664
Master & Owners of UNITY STAR,UNITY STAR,7/2/2022,9/2/2022,8/2/2022,AJ80,HOUSTON (Texas),CERAN XM 220             18K    TOT C,54,681
TRADER DI DE BLASIO V. & C. SRL,NACC ALICUDI,26/02/2022,16/03/2022,28/02/2022,AB90,PROVIDENCE (Rhode Is,DISOLA W 15W40           205L   MAR C,544,2193
TRADER DI DE BLASIO V. & C. SRL,NACC ALICUDI,26/02/2022,16/03/2022,28/02/2022,AB90,PROVIDENCE (Rhode Is,BARELF SM 68             20L    MAR C,337,8532
TRADER DI DE BLASIO V. & C. SRL,NACC ALICUDI,26/02/2022,16/03/2022,28/02/2022,AB90,PROVIDENCE (Rhode Is,VISGA 46                 205L   MAR   US,179,892
TRADER DI DE BLASIO V. & C. SRL,NACC ALICUDI,26/02/2022,16/03/2022,28/02/2022,AB90,PROVIDENCE (Rhode Is,AURELIA TI 3030          208L   MAR   US,755,2016
FLEET MANAGEMENT LIMITED,SPAR CORVUS,15/02/2022,2/3/2022,16/02/2022,AZ70,LONG BEACH (Californ,AURELIA TI 3030          208L   MAR   US,1509,4110
FLEET MANAGEMENT LIMITED,SPAR CORVUS,15/02/2022,2/3/2022,16/02/2022,AZ70,LONG BEACH (Californ,ATLANTA MARINE D 3005    BULK   MAR   US,7117,15760
International Seaways Inc.,ATLANTIC TITAN,7/2/2022,7/2/2022,4/2/2022,AJ80,TEXAS CITY (Texas),DACNIS 100               20L    TOT C,53,437
International Seaways Inc.,ATLANTIC TITAN,7/2/2022,7/2/2022,4/2/2022,AJ80,TEXAS CITY (Texas),BIONEPTAN 100            208L   MAR C,192,3215
International Seaways Inc.,ATLANTIC TITAN,7/2/2022,7/2/2022,4/2/2022,AJ80,TEXAS CITY (Texas),MULTIS EP 0              18K    TOT C,18,246
International Seaways Inc.,ATLANTIC TITAN,7/2/2022,7/2/2022,4/2/2022,AJ80,TEXAS CITY (Texas),CERAN AD PLUS            18K    TOT C,90,1550
MOL Techno-Trade Ltd.,Neptune Ace,16/02/2022,2/3/2022,17/02/2022,AZ70,LOS ANGELES (Califor,VISGA 68                 205L   MAR   US,721,3625
NEW SHIPPING LIMITED,NEW VENTURE,5/2/2022,18/02/2022,7/2/2022,AZ10,Other Port - CA,VISGA 32                 205L   MAR   US,1422,7078
NEW SHIPPING LIMITED,NEW VENTURE,5/2/2022,18/02/2022,7/2/2022,AZ10,Other Port - CA,VISGA 68                 205L   MAR   US,1442,7146
PISCES OCEANWAY INC C/O,PORT KYUSHU,21/02/2022,23/02/2022,22/02/2022,AK00,NEW ORLEANS (Louisia,BIONEPTAN 150            208L   MAR C,204,2838
BERMEO MARINE CORP.,PROGRESS,15/02/2022,22/02/2022,18/02/2022,AJ80,LAKE CHARLES (Louisi,VISGA 68                 205L   MAR   US,1081,5809
BERMEO MARINE CORP.,PROGRESS,15/02/2022,22/02/2022,18/02/2022,AJ80,LAKE CHARLES (Louisi,EPONA Z 220              205L   MAR C,182,1030
BERMEO MARINE CORP.,PROGRESS,15/02/2022,22/02/2022,18/02/2022,AJ80,LAKE CHARLES (Louisi,NEPTUNA 2T SUPER SPORT   20L    TOT C,17,175
BERMEO MARINE CORP.,PROGRESS,15/02/2022,22/02/2022,18/02/2022,AJ80,LAKE CHARLES (Louisi,DISOLA W 15W40           20L    MAR C,35,224
BERMEO MARINE CORP.,PROGRESS,15/02/2022,22/02/2022,18/02/2022,AJ80,LAKE CHARLES (Louisi,CERAN AD PLUS            18K    TOT C,54,695
BERMEO MARINE CORP.,PROGRESS,15/02/2022,22/02/2022,18/02/2022,AJ80,LAKE CHARLES (Louisi,CERAN XM 220             18K    TOT C,36,474
