player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Dom Shoffner,62788,QB,E ILLINOIS,3,3.13,2.73,3.3,5.33,21,158,66.7,9,9,10.6,1.96,0,0,0.0,55.6,5,3,16.7,9,42.9,1,4,0,0,10,0.0,114.6,0.0,0,0,0,0,1,0,0.0,63,7.0,16.7,6,8,15.5,4.01,0,0,0.0,12.5,1,8,0.0,12,57.1,0,1,0,1,14,12.5,0.0,8.3,1,3,0,2,0,1,7.1,16,2.0
Chandler Morris,122938,QB,TCU,1,2.34,2.13,,6.6,21,305,83.3,12,12,2.9,1.46,0,0,0.0,75.0,9,2,10.0,12,57.1,1,4,0,0,12,0.0,89.6,0.0,0,0,0,0,0,0,0.0,72,6.0,75.0,8,8,8.5,3.52,0,0,0.0,50.0,4,3,33.3,9,42.9,2,2,0,0,10,0.0,64.1,0.0,0,1,0,0,0,0,0.0,39,4.9
DJ Williams,138061,QB,MURRAY ST,1,3.03,3.05,2.93,3.2,21,236,71.4,7,7,14.3,1.91,0,0,0.0,57.1,4,3,20.0,8,38.1,1,2,0,0,9,33.3,82.4,12.5,1,0,0,0,0,0,0.0,55,7.9,57.1,7,9,23.6,3.72,0,1,10.0,44.4,4,10,0.0,13,61.9,0,5,0,0,14,30.0,128.2,23.1,3,1,0,2,1,0,0.0,152,16.9
Bryson Williams,155638,QB,TUSKEGEE,1,2.81,1.75,4.5,5.68,20,405,81.8,11,11,5.1,1.41,0,0,0.0,81.8,9,0,0.0,11,55.0,0,6,0,0,11,,122.3,0.0,0,0,0,0,1,0,0.0,67,6.1,66.7,3,3,14.7,4.52,0,0,0.0,66.7,2,3,0.0,9,45.0,0,2,0,0,9,66.7,91.0,22.2,2,4,0,0,0,0,0.0,24,8.0
Ty Keyes,145417,QB,SO MISS,2,2.6,2.28,,4.37,20,296,61.5,13,13,10.6,1.92,0,1,7.7,61.5,8,2,0.0,13,65.0,0,5,0,2,13,0.0,105.4,0.0,0,0,0,0,2,1,7.7,226,17.4,50.0,4,4,23.0,3.84,0,1,20.0,50.0,2,4,0.0,7,35.0,0,1,0,0,8,0.0,131.3,0.0,0,3,0,0,1,0,0.0,46,11.5
Blaine Espinosa,168181,QB,THMORE,1,2.17,2.07,3.1,,20,1296,80.0,15,15,6.6,1.71,0,0,0.0,60.0,9,4,25.0,15,75.0,3,3,0,1,16,0.0,36.8,0.0,0,0,0,0,0,0,0.0,45,3.0,100.0,2,3,15.0,3.54,1,0,0.0,33.3,1,3,50.0,5,25.0,1,1,0,1,5,66.7,20.8,40.0,2,0,0,0,0,1,20.0,22,7.3
Blake Ellingson,149550,QB,DRAKE,2,2.54,2.28,2.6,6.5,20,153,80.0,10,10,7.3,1.84,0,0,0.0,80.0,8,3,0.0,11,55.0,0,4,0,1,11,33.3,92.5,9.1,1,0,0,0,1,1,9.1,77,7.7,33.3,6,6,16.3,3.39,0,1,16.7,16.7,1,4,50.0,9,45.0,1,1,0,0,9,50.0,45.1,22.2,2,1,0,0,0,0,0.0,26,4.3
Andrew Fowler,153112,QB,STANKN,1,2.52,2.14,5.3,4.3,20,1455,60.0,10,13,12.9,1.78,1,0,0.0,46.2,6,4,0.0,13,65.0,0,3,0,1,14,0.0,63.0,0.0,0,0,0,2,1,1,7.1,90,6.9,66.7,3,4,6.0,3.87,0,0,0.0,50.0,2,2,0.0,7,35.0,0,0,0,0,7,50.0,60.4,14.3,1,2,0,1,0,0,0.0,16,4.0
Cohen Begue,153206,QB,WARNER,1,3.01,2.83,2.85,6.3,20,407,75.0,8,8,6.3,1.81,0,1,12.5,75.0,6,2,0.0,10,50.0,0,1,0,0,10,100.0,103.1,20.0,2,0,0,0,0,1,10.0,74,9.3,40.0,5,7,15.2,4.21,0,1,14.3,28.6,2,7,0.0,10,50.0,0,2,0,0,10,28.6,50.9,20.0,2,1,0,2,0,2,20.0,40,5.7
Noah Kim,129623,QB,MICH STATE,4,2.79,2.49,,8.5,20,223,90.9,11,11,8.5,1.88,0,1,9.1,90.9,10,0,0.0,11,55.0,0,6,0,0,11,,137.9,0.0,0,0,0,0,1,0,0.0,108,9.8,83.3,6,8,13.8,3.9,0,1,11.1,50.0,4,2,20.0,9,45.0,1,3,0,0,10,0.0,117.7,0.0,0,1,0,2,2,0,0.0,66,8.3
Cam Ransom,147110,QB,MCNEESE,4,3.42,2.83,3.97,5.25,20,217,33.3,6,6,9.2,1.93,0,0,0.0,16.7,1,2,50.0,6,30.0,1,0,0,0,7,0.0,39.6,0.0,0,0,0,0,0,0,0.0,2,0.3,80.0,5,6,9.4,4.05,0,0,0.0,50.0,3,8,25.0,14,70.0,1,4,0,1,14,75.0,34.0,42.9,6,2,0,1,0,3,21.4,43,7.2
Cole Dugger,154197,QB,LNDNWD,3,3.39,3.3,,5.1,19,949,66.7,3,3,8.7,1.57,0,0,0.0,66.7,2,0,0.0,3,15.8,0,1,0,0,5,,112.5,0.0,0,0,0,0,1,0,0.0,11,3.7,64.3,14,15,13.8,3.74,0,2,13.3,60.0,9,4,0.0,16,84.2,0,6,0,0,16,0.0,132.5,0.0,0,1,0,1,2,1,6.3,147,9.8
Justin Lynch,144392,QB,N ILLINOIS,2,2.34,2.34,,,19,254,80.0,10,12,4.1,1.95,1,0,0.0,66.7,8,1,0.0,12,63.2,0,4,1,0,12,0.0,95.1,0.0,0,0,0,0,0,0,0.0,108,9.0,40.0,5,7,14.8,3.0,1,0,0.0,28.6,2,3,0.0,7,36.8,0,0,0,0,7,0.0,39.6,0.0,0,0,0,1,0,0,0.0,10,1.4
Elijah McCloskey,154393,QB,TAYLOR,1,2.92,2.57,4.05,4.45,19,402,80.0,5,6,8.8,1.75,1,0,0.0,66.7,4,1,0.0,6,31.6,0,0,0,0,6,0.0,77.8,0.0,0,0,0,0,0,0,0.0,29,4.8,37.5,8,9,18.0,3.46,0,0,0.0,22.2,2,6,33.3,13,68.4,1,1,0,1,13,33.3,5.6,15.4,2,2,0,1,0,2,15.4,39,4.3
Jacob Millhouse,151568,QB,MILES,1,3.15,2.06,5.5,5.53,19,386,37.5,8,8,10.9,1.8,0,0,0.0,37.5,3,2,0.0,8,42.1,0,2,0,0,8,0.0,51.6,0.0,0,0,0,0,0,1,12.5,35,4.4,100.0,3,4,5.7,4.54,0,0,0.0,75.0,3,8,0.0,10,52.6,0,4,0,0,11,25.0,138.5,20.0,2,4,0,1,1,0,0.0,33,8.3
Nathan Kent,148446,QB,TOWSON,2,3.02,2.39,4.43,5.3,19,317,62.5,8,8,8.1,1.82,0,0,0.0,62.5,5,2,0.0,9,47.4,0,0,0,0,9,50.0,70.3,11.1,1,0,0,0,0,0,0.0,31,3.9,50.0,6,6,13.3,4.09,0,0,0.0,50.0,3,3,0.0,10,52.6,0,1,0,0,11,66.7,63.2,20.0,2,2,0,0,0,1,9.1,28,4.7
Ty Thompson,146568,QB,OREGON,4,1.99,2.1,,,19,264,90.9,11,13,1.6,1.79,2,0,0.0,61.5,8,1,20.0,13,68.4,2,4,0,2,13,0.0,33.0,0.0,0,0,0,0,0,0,0.0,60,4.6,60.0,5,5,9.4,2.9,0,0,0.0,40.0,2,0,33.3,5,26.3,1,1,0,0,8,,52.1,0.0,0,0,0,0,0,0,0.0,20,4.0
Kyle McCord,145053,QB,OHIO STATE,5,2.23,2.23,,,18,260,84.6,13,13,2.0,1.79,0,0,0.0,84.6,11,3,0.0,13,72.2,0,4,0,0,13,0.0,91.7,0.0,0,0,0,0,0,0,0.0,78,6.0,75.0,4,5,12.0,3.36,0,0,0.0,60.0,3,1,0.0,5,27.8,0,2,1,0,5,0.0,143.8,0.0,0,0,0,0,1,0,0.0,87,17.4
Luke Altmyer,146802,QB,OLE MISS,3,2.42,2.39,2.9,,18,226,60.0,10,10,8.1,1.87,0,0,0.0,60.0,6,1,0.0,10,55.6,0,5,0,0,12,0.0,125.0,0.0,0,0,0,0,1,0,0.0,95,9.5,50.0,6,7,14.8,3.11,0,0,0.0,28.6,2,5,33.3,8,44.4,1,2,0,1,9,20.0,44.9,12.5,1,0,0,1,1,2,22.2,30,4.3
Sheldon Layman,101054,QB,AUSTINPEAY,3,3.09,2.73,7.0,4.9,18,116,83.3,6,7,3.7,1.81,0,0,0.0,71.4,5,1,0.0,7,38.9,0,2,1,0,8,0.0,123.2,0.0,0,0,0,0,1,0,0.0,37,5.3,50.0,8,9,10.8,3.9,0,0,0.0,22.2,2,7,50.0,11,61.1,2,2,0,0,13,14.3,39.6,9.1,1,1,0,1,0,1,7.7,23,2.6
Trexler Ivey,122184,QB,CHARLOTTE,1,3.37,3.19,3.2,6.4,18,136,70.0,10,10,5.5,1.81,0,0,0.0,70.0,7,1,0.0,10,55.6,0,5,0,0,10,0.0,126.3,0.0,0,0,0,0,1,0,0.0,78,7.8,40.0,5,6,17.6,5.31,0,0,0.0,33.3,2,1,0.0,8,44.4,0,2,0,0,8,100.0,45.8,12.5,1,1,0,1,0,1,12.5,23,3.8
Justin Ibieta,123220,QB,TULANE,3,2.36,2.06,,4.75,18,319,90.9,11,11,2.5,1.68,0,0,0.0,90.9,10,1,0.0,11,61.1,0,5,0,0,11,0.0,104.5,0.0,0,0,0,0,0,0,0.0,100,9.1,60.0,5,5,4.0,3.41,0,0,0.0,60.0,3,2,0.0,7,38.9,0,2,0,0,7,0.0,83.8,0.0,0,2,0,0,0,0,0.0,38,7.6
Jakolby Longino,145488,QB,LAMAR,2,3.58,2.98,4.2,4.18,18,204,33.3,3,3,13.0,1.85,0,0,0.0,33.3,1,2,0.0,4,22.2,0,1,0,0,4,50.0,42.4,25.0,1,0,0,0,0,0,0.0,8,2.7,83.3,6,6,16.0,4.08,0,0,0.0,66.7,4,9,20.0,14,77.8,1,5,0,0,14,33.3,109.7,21.4,3,5,0,0,0,0,0.0,85,14.2
Jemel Jones,102863,QB,ARMY,3,2.73,2.88,3.0,,18,114,75.0,4,4,7.0,1.78,0,0,0.0,75.0,3,1,0.0,4,22.2,0,0,0,0,4,0.0,83.3,0.0,0,0,0,0,0,0,0.0,18,4.5,33.3,9,11,28.6,3.24,0,1,9.1,27.3,3,7,0.0,13,72.2,0,3,0,0,13,28.6,104.0,15.4,2,0,0,2,1,1,7.7,123,11.2
Cade Fortin,77620,QB,ARKANSAS,2,2.7,2.53,2.7,5.5,18,111,57.1,7,7,8.7,1.74,0,0,0.0,57.1,4,0,0.0,7,38.9,0,2,0,0,7,,65.8,0.0,0,0,0,0,0,0,0.0,27,3.9,28.6,7,9,14.0,3.31,0,0,0.0,22.2,2,7,0.0,11,61.1,0,2,0,0,11,14.3,39.6,9.1,1,1,0,2,0,1,9.1,16,1.8
Parker Navarro,123758,QB,OHIO,2,2.87,2.29,3.7,5.1,17,259,50.0,8,9,1.3,2.02,1,0,0.0,44.4,4,3,0.0,9,52.9,0,2,0,0,9,0.0,52.5,0.0,0,0,0,0,0,0,0.0,29,3.2,50.0,2,3,14.5,3.83,0,0,0.0,33.3,1,5,0.0,8,47.1,0,2,0,0,8,60.0,49.3,37.5,3,2,0,1,0,2,25.0,14,4.7
Harold Blood,104782,QB,SOUTHERN U,2,2.71,2.38,2.15,5.35,17,297,85.7,7,7,12.9,1.8,0,2,28.6,71.4,5,3,16.7,9,52.9,1,3,0,0,9,66.7,102.7,22.2,2,0,0,0,0,0,0.0,69,9.9,40.0,5,6,26.8,3.73,0,1,16.7,33.3,2,4,0.0,8,47.1,0,2,0,1,8,0.0,75.0,0.0,0,2,0,1,1,0,0.0,65,10.8
Deymon Fleming Jr.,147928,QB,CHARLES SO,2,1.94,2.03,2.6,,17,135,100.0,11,12,5.0,1.68,0,0,0.0,91.7,11,1,0.0,12,70.6,0,5,0,0,14,0.0,99.7,0.0,0,0,0,1,0,0,0.0,95,7.9,33.3,3,3,20.3,3.23,0,0,0.0,33.3,1,2,0.0,4,23.5,0,1,0,0,4,50.0,45.1,25.0,1,0,0,0,0,1,25.0,11,3.7
Ryan Nettles,102339,QB,TUSKEGEE,1,2.34,2.26,3.7,,17,405,77.8,9,9,3.6,1.84,0,0,0.0,77.8,7,0,0.0,9,52.9,0,0,0,0,9,,80.6,0.0,0,0,0,0,0,0,0.0,30,3.3,28.6,7,7,10.6,2.9,0,0,0.0,28.6,2,4,0.0,8,47.1,0,2,0,3,8,25.0,2.4,12.5,1,0,0,0,0,2,25.0,25,3.6
Graeson Underwood,123202,QB,CITADEL,2,2.26,2.17,2.95,,17,139,46.2,13,13,13.5,2.11,0,0,0.0,46.2,6,2,0.0,13,76.5,0,5,0,0,13,0.0,111.2,0.0,0,0,0,0,2,0,0.0,97,7.5,0.0,2,2,16.0,2.78,0,0,0.0,0.0,0,2,,4,23.5,0,0,0,0,4,100.0,39.6,50.0,2,0,0,0,0,0,0.0,0,0.0
Mike Irwin,60512,QB,PORTLAND,2,2.16,1.96,2.9,4.5,17,269,36.4,11,12,8.9,1.79,0,0,0.0,33.3,4,7,0.0,12,70.6,0,2,1,1,12,0.0,37.5,0.0,0,0,0,0,1,0,0.0,42,3.5,66.7,3,3,10.7,3.06,0,0,0.0,66.7,2,2,0.0,5,29.4,0,0,0,0,5,50.0,70.1,20.0,1,1,0,0,0,0,0.0,2,0.7
Jake Lange,121467,QB,SO MISS,3,2.3,2.06,2.75,4.8,17,296,63.6,11,12,9.5,1.93,1,2,15.4,50.0,6,1,14.3,12,70.6,1,3,0,0,13,0.0,64.9,0.0,0,0,0,0,0,0,0.0,61,5.1,50.0,2,2,12.0,3.18,0,0,0.0,50.0,1,4,0.0,5,29.4,0,1,0,0,6,50.0,66.7,40.0,2,1,0,0,0,1,16.7,11,5.5
Connor Jordan,99120,QB,STTHOM,1,2.42,2.04,4.7,3.2,17,1129,75.0,12,12,5.2,1.74,0,0,0.0,66.7,8,1,11.1,12,70.6,1,4,0,1,12,0.0,47.6,0.0,0,0,0,0,0,1,8.3,71,5.9,50.0,2,2,14.0,4.04,0,0,0.0,50.0,1,4,0.0,5,29.4,0,1,0,0,5,50.0,60.4,40.0,2,1,0,0,0,0,0.0,8,4.0
Ben Anderson,166258,QB,FLKNR,1,2.61,2.54,3.7,,17,1270,62.5,8,8,3.6,1.75,0,0,0.0,62.5,5,1,0.0,8,47.1,0,4,0,0,9,0.0,81.3,0.0,0,0,0,0,0,0,0.0,52,6.5,62.5,8,8,10.9,3.38,0,1,11.1,62.5,5,6,0.0,9,52.9,0,2,0,0,10,16.7,82.8,11.1,1,0,0,0,0,0,0.0,55,6.9
Jaylen Gipson,60561,QB,N ALABAMA,1,2.36,2.13,2.4,5.1,16,389,66.7,9,9,5.2,1.94,0,0,0.0,66.7,6,3,0.0,11,68.8,0,2,0,1,11,66.7,40.7,18.2,2,0,0,0,0,1,9.1,49,5.4,0.0,2,3,16.0,3.3,0,0,0.0,0.0,0,4,,5,31.3,0,0,1,0,5,25.0,39.6,20.0,1,1,0,0,0,0,0.0,0,0.0
Tyhier Tyler,82083,QB,ARMY,6,3.45,2.75,5.25,4.83,16,114,75.0,4,5,6.8,2.14,1,0,0.0,60.0,3,1,0.0,5,31.3,0,2,0,0,5,0.0,143.8,0.0,0,0,0,0,1,0,0.0,97,19.4,33.3,6,6,28.8,4.05,0,0,0.0,33.3,2,6,0.0,11,68.8,0,4,0,1,11,33.3,81.9,18.2,2,3,0,0,1,2,18.2,101,16.8
Prometheus Franklin II,165437,QB,SCAR STATE,2,3.32,2.82,3.03,4.65,16,290,0.0,5,5,7.6,1.83,0,0,0.0,0.0,0,2,,6,37.5,0,0,0,0,6,50.0,39.6,16.7,1,0,0,0,0,1,16.7,0,0.0,33.3,3,4,18.0,4.21,0,0,0.0,25.0,1,7,0.0,10,62.5,0,1,1,1,10,28.6,0.0,20.0,2,4,0,0,0,2,20.0,5,1.3
Max Conard,161073,QB,MO S&T,1,2.41,2.41,,,16,387,55.6,9,9,5.9,1.69,0,0,0.0,44.4,4,0,20.0,9,56.3,1,2,0,2,9,,14.8,0.0,0,0,0,0,0,3,33.3,33,3.7,50.0,6,7,6.3,3.33,0,0,0.0,28.6,2,2,33.3,7,43.8,1,0,0,0,8,0.0,39.6,0.0,0,0,0,1,0,0,0.0,17,2.4
Kai Millner,146286,QB,CAL,2,2.41,2.27,,4.6,16,130,81.8,11,12,10.5,2.07,1,2,16.7,66.7,8,4,11.1,12,75.0,1,4,0,0,12,0.0,137.2,0.0,0,0,0,0,2,0,0.0,115,9.6,33.3,3,3,3.7,3.45,0,0,0.0,33.3,1,2,0.0,4,25.0,0,1,0,0,4,0.0,42.4,0.0,0,1,0,0,0,0,0.0,6,2.0
Desmond Trotter,83552,QB,S ALABAMA,2,2.08,1.74,4.4,4.6,16,288,91.7,12,12,1.9,1.47,0,0,0.0,91.7,11,3,0.0,12,75.0,0,5,0,0,13,0.0,102.1,0.0,0,0,0,0,0,0,0.0,102,8.5,100.0,1,2,0.0,3.93,0,0,0.0,50.0,1,2,0.0,4,25.0,0,1,0,0,4,50.0,56.3,25.0,1,1,0,1,0,0,0.0,6,3.0
Tyler Shough,83537,QB,TEXAS TECH,2,2.86,2.66,3.3,4.0,16,315,80.0,5,5,14.0,2.08,0,1,20.0,80.0,4,0,0.0,5,31.3,0,4,0,1,5,,118.8,0.0,0,0,0,0,1,1,20.0,80,16.0,57.1,7,7,17.3,3.22,0,0,0.0,42.9,3,4,25.0,11,68.8,1,2,0,0,12,75.0,76.5,27.3,3,1,0,0,0,0,0.0,65,9.3
Zamar Wise,128106,QB,UMASS,2,2.89,2.5,4.23,3.5,16,216,66.7,6,6,7.5,1.92,0,0,0.0,50.0,3,0,25.0,6,37.5,1,2,0,0,7,,67.4,0.0,0,0,0,0,0,0,0.0,34,5.7,20.0,5,6,12.6,3.47,0,0,0.0,16.7,1,6,0.0,10,62.5,0,0,1,0,10,50.0,39.6,30.0,3,1,0,0,0,1,10.0,10,1.7
Sam Vidlak,146333,QB,BOISE ST,2,2.39,2.42,2.2,,15,120,88.9,9,10,3.6,2.15,0,0,0.0,80.0,8,5,0.0,12,80.0,0,0,1,0,13,40.0,80.4,16.7,2,0,0,0,0,0,0.0,33,3.3,50.0,2,3,38.5,3.33,0,1,33.3,33.3,1,1,0.0,3,20.0,0,1,0,0,3,0.0,81.9,0.0,0,0,0,1,0,0,0.0,53,17.7
Channing Dumas,168482,QB,PRVIEW A&M,2,2.0,1.76,,3.55,15,270,36.4,11,12,11.5,1.68,0,0,0.0,8.3,1,3,75.0,12,80.0,3,1,1,0,12,0.0,39.6,0.0,0,0,0,0,0,1,8.3,10,0.8,100.0,1,1,19.0,3.27,0,0,0.0,100.0,1,1,0.0,3,20.0,0,1,0,0,3,0.0,118.8,0.0,0,2,0,0,0,0,0.0,27,27.0
Raequan Beal,138504,QB,FLKNR,1,2.21,2.19,2.4,,15,1270,60.0,10,11,10.2,2.02,1,1,9.1,18.2,2,4,66.7,12,80.0,4,0,0,0,12,25.0,39.6,8.3,1,0,0,0,0,1,8.3,11,1.0,50.0,2,3,8.0,2.97,0,0,0.0,33.3,1,1,0.0,3,20.0,0,1,0,0,3,0.0,49.3,0.0,0,0,0,1,0,0,0.0,14,4.7
Levi Williams,98365,QB,UTAH ST,3,2.21,2.21,,,15,329,44.4,9,11,12.6,2.02,0,0,0.0,27.3,3,3,25.0,11,73.3,1,2,2,0,11,0.0,39.6,0.0,0,0,0,0,0,0,0.0,16,1.5,25.0,4,4,25.0,2.75,0,0,0.0,25.0,1,0,0.0,4,26.7,0,1,0,0,5,,39.6,0.0,0,0,0,0,0,0,0.0,11,2.8
Eddie Lee Marburger,145511,QB,UTSA,3,3.12,3.05,2.05,4.55,15,331,60.0,5,6,11.0,1.91,0,0,0.0,50.0,3,1,0.0,8,53.3,0,3,1,0,8,200.0,102.8,25.0,2,0,0,0,1,2,25.0,28,4.7,50.0,4,5,22.3,4.5,0,1,14.3,20.0,1,6,50.0,7,46.7,1,3,0,0,9,0.0,54.6,0.0,0,2,0,1,0,0,0.0,33,6.6
Jason Brown,109060,QB,VA TECH,2,2.74,2.57,3.75,,14,337,87.5,8,8,5.5,1.99,0,0,0.0,75.0,6,0,14.3,8,57.1,1,4,0,0,8,,97.4,0.0,0,0,0,0,0,0,0.0,63,7.9,33.3,3,4,25.7,3.73,1,1,20.0,0.0,0,3,100.0,6,42.9,1,0,0,0,7,66.7,39.6,33.3,2,0,0,0,0,0,0.0,0,0.0
Preston Weeks,77658,QB,STF AUSTIN,2,2.22,1.98,,3.7,14,301,77.8,9,9,4.0,1.77,0,0,0.0,77.8,7,0,0.0,9,64.3,0,5,0,0,9,,151.6,0.0,0,0,0,0,2,0,0.0,98,10.9,66.7,3,3,13.3,3.04,0,0,0.0,66.7,2,1,0.0,5,35.7,0,1,0,0,7,0.0,149.3,0.0,0,2,0,0,1,0,0.0,47,15.7
Bryce Veasley,77681,QB,KEISER,1,3.03,2.96,,3.9,14,1475,100.0,5,5,8.6,2.08,0,1,20.0,80.0,4,2,20.0,5,35.7,1,2,0,0,5,0.0,87.5,0.0,0,0,0,0,0,0,0.0,25,5.0,62.5,8,8,13.0,3.56,0,0,0.0,50.0,4,5,20.0,9,64.3,1,2,0,0,9,0.0,60.4,0.0,0,1,0,0,0,0,0.0,32,4.0
Luke Doty,124230,QB,S CAROLINA,3,2.39,2.39,,,14,289,57.1,7,7,2.9,1.84,0,0,0.0,57.1,4,2,0.0,7,50.0,0,2,0,1,7,0.0,37.5,0.0,0,0,0,0,0,1,14.3,46,6.6,85.7,7,7,10.4,2.94,0,1,14.3,85.7,6,1,0.0,7,50.0,0,3,0,1,7,0.0,118.8,0.0,0,0,0,0,2,1,14.3,100,14.3
Mitchell Dixon,142159,QB,UC DAVIS,4,2.38,2.1,2.77,4.0,14,322,62.5,8,8,8.5,2.0,0,1,12.5,62.5,5,3,0.0,9,64.3,0,2,0,0,9,33.3,79.7,11.1,1,0,0,0,0,0,0.0,49,6.1,0.0,2,2,21.5,3.06,0,0,0.0,0.0,0,4,,5,35.7,0,0,0,1,5,50.0,0.0,40.0,2,1,0,0,0,0,0.0,0,0.0
Cornelious Brown IV,98356,QB,TENN MARTN,5,2.46,2.24,3.0,4.5,14,310,75.0,8,8,6.4,1.8,0,0,0.0,50.0,4,0,33.3,8,57.1,2,2,0,0,9,,63.0,0.0,0,0,0,0,0,0,0.0,37,4.6,25.0,4,4,18.8,3.33,0,0,0.0,0.0,0,3,100.0,6,42.9,1,0,0,0,7,33.3,39.6,16.7,1,1,0,0,0,0,0.0,0,0.0
Mareyohn Hrabowski,145923,QB,W MICHIGAN,3,3.15,2.38,2.4,4.54,14,347,100.0,3,5,0.3,2.22,1,0,0.0,60.0,3,4,0.0,6,42.9,0,1,1,0,8,25.0,66.3,16.7,1,0,0,0,0,0,0.0,17,3.4,33.3,3,3,26.7,3.85,0,1,16.7,33.3,1,3,0.0,8,57.1,0,2,0,0,11,0.0,81.9,0.0,0,5,0,0,0,0,0.0,39,13.0
Edwin Rhodes III,138092,QB,TENN STATE,3,3.03,2.68,4.7,5.5,14,308,100.0,5,5,5.4,1.6,0,0,0.0,80.0,4,0,20.0,5,35.7,1,2,0,0,6,,87.5,0.0,0,0,0,0,0,0,0.0,25,5.0,42.9,7,7,18.7,3.82,0,0,0.0,28.6,2,6,33.3,9,64.3,1,2,0,0,9,16.7,52.7,11.1,1,1,0,0,0,0,0.0,43,6.1
KJ Riley,161797,QB,BLMSBG,1,2.85,2.72,2.8,4.5,14,766,100.0,5,5,5.0,2.02,0,0,0.0,80.0,4,0,20.0,5,35.7,1,2,0,0,6,,90.0,0.0,0,0,0,0,0,0,0.0,28,5.6,42.9,7,7,15.4,3.31,0,0,0.0,42.9,3,4,0.0,9,64.3,0,2,0,0,10,25.0,50.3,11.1,1,1,0,0,0,0,0.0,20,2.9
Kevin Jennings,158272,QB,SMU,1,2.12,1.61,4.4,5.5,13,287,70.0,10,10,7.1,1.48,0,1,8.3,70.0,7,0,0.0,10,76.9,0,3,0,0,12,,123.3,0.0,0,0,0,0,1,0,0.0,71,7.1,100.0,1,1,19.0,4.27,0,0,0.0,100.0,1,2,0.0,3,23.1,0,1,0,0,3,50.0,118.8,33.3,1,1,0,0,0,1,33.3,20,20.0
Javon Williams Jr.,87540,HB,S ILLINOIS,7,3.32,3.05,,4.8,13,295,100.0,4,4,6.0,1.53,0,0,0.0,100.0,4,1,0.0,4,30.8,0,4,0,0,4,0.0,118.8,0.0,0,0,0,0,0,0,0.0,74,18.5,75.0,4,7,9.3,4.11,0,0,0.0,42.9,3,4,0.0,9,69.2,0,4,1,0,9,0.0,69.9,0.0,0,2,0,2,0,0,0.0,54,7.7
Alex Padilla,86285,QB,IOWA,1,2.89,2.96,2.67,,13,192,60.0,5,5,4.6,1.98,0,0,0.0,40.0,2,1,33.3,5,38.5,1,1,0,1,5,0.0,8.3,0.0,0,0,0,0,0,0,0.0,15,3.0,75.0,4,5,11.3,3.46,0,0,0.0,60.0,3,7,0.0,8,61.5,0,0,1,0,8,42.9,66.3,37.5,3,0,0,0,0,0,0.0,17,3.4
Scott Smith III,148453,QB,TOWSON,2,2.98,2.4,2.4,6.2,13,317,40.0,5,6,2.0,1.61,0,0,0.0,33.3,2,2,0.0,7,53.8,0,1,1,0,7,50.0,43.1,14.3,1,0,0,0,0,0,0.0,19,3.2,100.0,2,4,4.5,4.58,0,0,0.0,50.0,2,3,0.0,6,46.2,0,0,0,0,6,0.0,56.3,0.0,0,2,0,2,0,0,0.0,11,2.8
Nate Yarnell,144037,QB,PITTSBURGH,1,2.49,2.53,2.0,,13,268,60.0,5,5,10.6,1.8,0,1,16.7,60.0,3,1,0.0,6,46.2,0,3,0,0,7,100.0,104.2,16.7,1,0,0,0,0,0,0.0,78,15.6,100.0,7,7,13.7,3.09,0,1,14.3,85.7,6,1,14.3,7,53.8,1,5,0,0,7,0.0,158.3,0.0,0,0,0,0,1,1,14.3,101,14.4
Jalen Parker,121499,QB,MILES,1,3.26,2.83,,5.65,13,386,33.3,6,6,9.7,1.57,0,0,0.0,33.3,2,2,0.0,6,46.2,0,0,0,0,6,0.0,42.4,0.0,0,0,0,0,0,0,0.0,1,0.2,0.0,2,5,11.0,4.71,0,0,0.0,0.0,0,5,,7,53.8,0,0,0,0,7,0.0,39.6,0.0,0,2,0,3,0,0,0.0,0,0.0
Glendon McDaniel,78483,QB,SOUTHERN U,3,3.26,3.26,,,13,297,83.3,6,6,7.2,1.7,0,2,28.6,66.7,4,0,20.0,6,46.2,1,2,0,0,7,,132.6,0.0,0,0,0,0,1,0,0.0,51,8.5,50.0,6,7,15.3,4.6,0,0,0.0,42.9,3,4,0.0,7,53.8,0,2,0,1,8,0.0,29.2,0.0,0,0,0,1,0,1,12.5,52,7.4
